,Unnamed: 0,rev_page,page_title,date,same_day_revs,prev_day_revs,week_before_revs,month_before_revs,year_before_revs,week_after_revs,day_after_revs,day_after_2_revs,category,category_score,around,before,boost,same_day_views,prev_day_views,week_before_views,month_before_views,year_before_views,day_after_views,is_event,News Item,subcategory,-1,Culture,Geography,History_and_Society,STEM,category_score_upd,category_upd
105,105,10988,(1)_Ceres,20220601,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,STEM,0.9984121918678284,5,9,0.5555555555555556,2,3,15,49,508,2,0,-1,STEM*,0,0,0,0,1,1.0000100135803223,STEM.STEM*
106,106,11015,Skaner,20220601,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9046605229377747,STEM.STEM*
107,107,11406,Katastrofa,20220601,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,Culture,0.990301549434662,12,19,0.631578947368421,4,5,27,111,1653,8,0,-1,Media,0,1,0,0,0,0.9905974268913269,History_and_Society.Politics_and_government
108,108,11558,Regulator_odśrodkowy_obrotów,20220601,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9626831412315369,STEM.STEM*
109,109,11751,Pas_planetoid,20220601,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,STEM.STEM*
110,110,12372,Jon_Anderson,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture,0.974052667617798,7088,22771,0.31127311053533,1336,2865,26804,58492,359841,2625,0,-1,Media,0,1,0,0,0,0.9964163899421692,Culture.Media.Music
111,111,12374,Bill_Bruford,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture,0.9715740084648132,5167,19199,0.26912860044794,1019,2212,22300,37822,224781,1819,0,-1,Media,0,1,0,0,0,0.9958112239837646,Culture.Media.Music
112,112,12375,Steve_Howe,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Culture,0.9820237755775452,3422,9215,0.3713510580575149,668,1351,11093,22675,186624,1275,0,-1,Media,0,1,0,0,0,0.9990700483322144,Culture.Media.Music
113,113,12376,Chris_Squire,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,Culture,0.9808859825134276,4469,15709,0.2844866000381946,823,1761,17995,30241,252321,1644,0,-1,Media,0,1,0,0,0,0.9995221495628357,Culture.Media.Music
114,114,12377,Rick_Wakeman,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Culture,0.94500470161438,6002,11603,0.5172800137895371,1249,2435,14897,39867,464425,2429,0,-1,Media,0,1,0,0,0,0.9947898983955383,Culture.Media.Music
115,115,12378,Alan_White,20220601,0.0,1.0,5.0,5.0,6.0,1.0,1.0,0.0,Culture,0.998142421245575,308,2307,0.1335067186822713,48,109,2422,2601,4724,101,0,-1,Biography,0,1,0,0,0,0.99753737449646,Culture.Media.Music
116,116,12989,Tecumseh,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,Geography,0.8740872144699097,7210,4343,1.6601427584618926,3361,4235,9464,32489,449569,4410,0,-1,Regions,0,0,1,0,0,0.9989450573921204,Culture.Biography.Biography*
117,117,13014,Gentle_Giant,20220601,0.0,0.0,3.0,7.0,193.0,1.0,1.0,0.0,Culture,1.0000100135803225,2318,2077,1.1160327395281655,496,1057,3582,14199,175670,891,0,-1,Media,0,1,0,0,0,1.0000100135803223,Culture.Media.Music
118,118,13379,Gaja_(mitologia),20220601,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9399233460426331,Geography.Regions.Europe.Europe*
119,119,13476,Neminem_captivabimus_nisi_iure_victum,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
120,120,13498,Przywileje_szlacheckie,20220601,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9972950220108032,Geography.Regions.Europe.Eastern_Europe
121,121,14082,Antysemityzm,20220601,0.0,0.0,0.0,3.0,23.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9615437984466553,Culture.Philosophy_and_religion
122,122,14363,Kuchnia_litewska,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Food_and_drink
123,123,14886,Serena_Williams,20220601,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,Culture,0.9905974268913268,71834,59113,1.2151980105898872,13807,28060,96323,389172,6868477,30373,0,-1,Sports,0,1,0,0,0,1.0000100135803223,Culture.Sports
124,124,14977,Fidel_Castro,20220601,0.0,0.0,0.0,2.0,26.0,1.0,1.0,0.0,-1,-1.0,29906,25357,1.179398193792641,6163,12538,43578,203585,2448274,12447,0,-1,-2,1,0,0,0,0,0.771853506565094,History_and_Society.Politics_and_government
125,125,15193,Optyka,20220601,0.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9993221759796143,STEM.Physics
126,126,15442,Narodowy_socjalizm,20220601,0.0,0.0,0.0,0.0,53.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9241518378257751,Geography.Regions.Europe.Europe*
127,127,15523,Longyearbyen,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Geography,0.9937201142311096,3863,3943,0.9797108800405784,786,1633,6443,25575,342419,1510,0,-1,Regions,0,0,1,0,0,0.998142421245575,Geography.Regions.Europe.Europe*
128,128,15835,Gwiazdozbiór_Skorpiona,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,STEM.Space
129,129,15933,Faszyzm,20220601,0.0,0.0,0.0,6.0,63.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9566442370414734,History_and_Society.Politics_and_government
130,130,16197,Ser_edamski,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9959398508071899,Culture.Food_and_drink
131,131,16285,Sobór_nicejski_I,20220601,22.0,4.0,10.0,311.0,320.0,74.0,4.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8903042674064636,Culture.Philosophy_and_religion
132,132,16304,Janusz_Korczak,20220601,0.0,0.0,0.0,3.0,64.0,2.0,2.0,0.0,Culture,0.9241518378257751,1216,1074,1.132216014897579,261,493,1814,7784,101961,511,0,-1,Biography,0,1,0,0,0,0.9697954058647156,Culture.Biography.Biography*
133,133,16394,Karabinek_sportowy,20220601,0.0,0.0,0.0,1.0,5.0,3.0,3.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9994907379150391,STEM.Technology
134,134,17245,Europejska_Partia_Ludowa,20220601,3.0,0.0,0.0,0.0,17.0,4.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9896818399429321,History_and_Society.Politics_and_government
135,135,17948,Ewolucja_gwiazd,20220601,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,STEM.STEM*
136,136,18321,Miód_pitny,20220601,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,Culture,0.9890230894088744,3,1,3.0,2,2,4,12,98,2,0,-1,Food_and_drink,0,1,0,0,0,0.9879562258720398,Culture.Food_and_drink
137,137,18980,Mikołów,20220601,0.0,0.0,0.0,0.0,16.0,3.0,2.0,0.0,Geography,0.9995927214622498,123,147,0.8367346938775511,14,36,200,585,6229,27,0,-1,Regions,0,0,1,0,0,0.9983615279197693,Geography.Regions.Europe.Eastern_Europe
138,138,19409,Uszatka_błotna,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,STEM.STEM*
139,139,19650,Architektura_gotycka,20220601,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9591643214225769,Culture.Visual_arts.Architecture
140,140,19659,Niewolnictwo,20220601,3.0,0.0,1.0,2.0,16.0,5.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8479777574539185,History_and_Society.Society
141,141,19684,Wiolonczela,20220601,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9990700483322144,Culture.Media.Music
142,142,19799,Święto,20220601,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9219318628311157,Culture.Philosophy_and_religion
143,143,19840,Światło,20220601,0.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9985549449920654,STEM.STEM*
144,144,19896,Pisa_(dopływ_Narwi),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9960646033287048,Geography.Regions.Europe.Eastern_Europe
145,145,20076,Montrésor,20220601,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,Geography,0.9995371699333192,56,65,0.8615384615384616,13,23,107,434,3783,22,0,-1,Regions,0,0,1,0,0,0.9986429810523987,Geography.Regions.Europe.Western_Europe
146,146,20559,Gustav_Mahler,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture,0.8903042674064636,5112,5295,0.9654390934844193,980,2192,8530,36141,435501,1936,0,-1,Media,0,1,0,0,0,0.9905974268913269,Culture.Media.Music
147,147,20562,Wiedza,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9659096002578735,Culture.Philosophy_and_religion
148,148,20585,Skarbnica_Wikipedii/Przegląd_zagadnień_z_zakresu_ekologii,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,-1.0,-1
149,149,20984,Historia_Wrocławia,20220601,3.0,1.0,1.0,1.0,15.0,5.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9124462008476257,Geography.Regions.Europe.Europe*
150,150,20985,Edyta_Górniak,20220601,0.0,0.0,0.0,3.0,125.0,3.0,1.0,0.0,Culture,0.9362950325012208,323,378,0.8544973544973545,66,133,563,2901,30258,131,0,-1,Media,0,1,0,0,0,0.9304682612419128,Culture.Media.Media*
151,151,21167,Kanał_Gliwicki,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Geography,0.9855064153671264,1,1,1.0,-1,-1,1,2,39,-1,0,-1,Regions,0,0,1,0,0,0.979677677154541,Geography.Regions.Europe.Eastern_Europe
152,152,21329,Korea_Południowa,20220601,0.0,0.0,0.0,4.0,26.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.7879412174224854,Geography.Regions.Asia.Asia*
153,153,21428,Henryk_Sandomierski,20220601,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,Culture,0.9855064153671264,3,4,0.75,-1,-1,5,17,267,1,0,-1,Biography,0,1,0,0,0,0.9820237755775452,Culture.Biography.Biography*
154,154,21852,Owsica,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9996055364608765,STEM.STEM*
155,155,22608,Gal,20220601,0.0,0.0,0.0,5.0,7.0,2.0,2.0,0.0,-1,-1.0,184,148,1.2432432432432432,36,63,244,1047,15212,77,0,-1,-2,1,0,0,0,0,0.9990989565849304,STEM.STEM*
156,156,22684,George_Gershwin,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture,0.9591643214225768,7485,6472,1.1565203955500618,1287,2755,10460,45913,584825,2481,0,-1,Media,0,1,0,0,0,0.9964163899421692,Culture.Media.Music
157,157,22717,Bolesław_Leśmian,20220601,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,Geography,0.9970290064811708,94,209,0.4497607655502392,13,37,264,842,8572,24,0,-1,Regions,0,0,1,0,0,0.8175845146179199,Geography.Regions.Europe.Europe*
158,158,22890,Gorzelnia,20220601,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9706977605819702,Culture.Food_and_drink
159,159,23200,Język_literacki,20220601,0.0,0.0,0.0,3.0,35.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9883227348327637,Culture.Linguistics
160,160,23589,Antyklerykalizm,20220601,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8634016513824463,Culture.Philosophy_and_religion
161,161,23876,Łuków,20220601,2.0,0.0,2.0,4.0,71.0,8.0,1.0,2.0,Geography,0.9946250915527344,159,197,0.8071065989847716,37,64,283,886,8644,59,0,-1,Regions,0,0,1,0,0,0.9937201142311096,Geography.Regions.Europe.Eastern_Europe
162,162,24392,Seattle,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,Geography,0.9790457487106324,23926,22738,1.052247339255871,4743,10003,37492,142107,1721929,9412,0,-1,Regions,0,0,1,0,0,0.9149109721183777,Geography.Regions.Americas.North_America
163,163,24816,Saskatchewan,20220601,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,Geography,0.9926641583442688,10906,10359,1.0528043247417704,2285,4465,17182,66643,869268,4509,0,-1,Regions,0,0,1,0,0,0.9304682612419128,Geography.Regions.Americas.North_America
164,164,25548,Czyngis-chan,20220601,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9697954058647156,Geography.Regions.Asia.Asia*
165,165,25566,Leonard_Cohen,20220601,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,Culture,0.9496793746948242,19212,24105,0.7970130678282514,3659,7678,35591,120235,1536399,7025,0,-1,Media,0,1,0,0,0,0.9981998205184937,Culture.Media.Music
166,166,25960,Pryncypat_(Polska),20220601,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.839743971824646,History_and_Society.History
167,167,25961,Pryncypat_(Rzym),20220601,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.998977780342102,History_and_Society.History
168,168,28815,Jarocin,20220601,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,Geography,0.9970290064811708,109,119,0.9159663865546218,14,37,168,631,7465,46,0,-1,Regions,0,0,1,0,0,0.9946250915527344,Geography.Regions.Europe.Eastern_Europe
169,169,29820,25_Pułk_Ułanów_Wielkopolskich,20220601,0.0,0.0,0.0,3.0,47.0,2.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.7773098945617676,Geography.Regions.Europe.Europe*
170,170,30103,Święte_Przymierze,20220601,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9976133108139038,Geography.Regions.Europe.Western_Europe
171,171,30969,Węgry_(województwo_pomorskie),20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Geography.Regions.Europe.Eastern_Europe
172,172,31495,Słoń_afrykański,20220601,0.0,0.0,0.0,4.0,21.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,STEM.Biology
173,173,31915,Bob_Marley,20220601,0.0,0.0,0.0,1.0,14.0,1.0,1.0,0.0,Culture,0.8962613940238953,49009,48427,1.0120180890825363,9084,18360,75927,313071,3964780,19017,0,-1,Media,0,1,0,0,0,0.9871888160705566,Culture.Media.Music
174,174,32623,Zawiercie,20220601,0.0,0.0,0.0,2.0,19.0,1.0,1.0,0.0,Geography,1.0000100135803225,160,214,0.7476635514018691,27,53,304,967,10892,54,0,-1,Regions,0,0,1,0,0,0.998977780342102,Geography.Regions.Europe.Eastern_Europe
175,175,33055,Aleksandr_Hercen,20220601,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9993638396263123,Culture.Biography.Biography*
176,176,33156,Białowieski_Park_Narodowy,20220601,0.0,0.0,2.0,2.0,27.0,4.0,2.0,0.0,Geography,0.998142421245575,1,6,0.1666666666666666,-1,-1,7,23,372,-1,0,-1,Regions,0,0,1,0,0,0.9939124584197998,Geography.Regions.Europe.Eastern_Europe
177,177,33544,Julian_Stachiewicz,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Culture,1.0000100135803225,18,25,0.72,3,6,32,117,1311,6,0,-1,Biography,0,1,0,0,0,0.9994742274284363,Culture.Biography.Biography*
178,178,34169,Marek_Biliński,20220601,0.0,0.0,0.0,1.0,37.0,1.0,1.0,0.0,Culture,0.9324633479118348,38,57,0.6666666666666666,8,15,81,275,3582,15,0,-1,Media,0,1,0,0,0,0.9879562258720398,Culture.Media.Music
179,179,34305,Polsko-szwedzkie_stosunki_w_latach_II_wojny_światowej,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9802908897399902,Geography.Regions.Europe.Europe*
180,180,34316,Stosunki_polsko-saudyjskie,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.998142421245575,Geography.Regions.Europe.Eastern_Europe
181,181,34354,Stosunki_polsko-kuwejckie,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9992059469223022,Geography.Regions.Europe.Eastern_Europe
182,182,34438,Stosunki_polsko-irańskie,20220601,0.0,0.0,0.0,1.0,7.0,4.0,2.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9732507467269897,Geography.Regions.Europe.Eastern_Europe
183,183,35848,Lotnictwo_wojskowe_do_roku_1914,20220601,0.0,0.0,2.0,2.0,5.0,4.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.812877357006073,History_and_Society.Transportation
184,184,36386,Złoty_wiek_Polski,20220601,0.0,0.0,0.0,3.0,8.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9994572401046753,Geography.Regions.Europe.Eastern_Europe
185,185,37206,Safari_(przeglądarka),20220601,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.997758150100708,Culture.Media.Media*
186,186,37373,Vangelis,20220601,0.0,0.0,1.0,16.0,21.0,5.0,4.0,1.0,Culture,0.9755869507789612,25169,39649,0.634795329012081,4794,10333,60214,542059,898191,9182,0,-1,Media,0,1,0,0,0,0.9935217499732971,Culture.Media.Media*
187,187,39649,Anthony_Quinn,20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,Culture,0.9732507467269896,9931,12501,0.7944164466842653,1798,3707,17922,65381,895542,3411,0,-1,Media,0,1,0,0,0,0.9679093360900879,Culture.Biography.Biography*
188,188,39746,Elektrociepłownia,20220601,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9867871999740601,STEM.STEM*
189,189,39790,Okopy_konfederatów_barskich,20220601,0.0,0.0,0.0,0.0,26.0,3.0,1.0,1.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.8706072568893433,Geography.Regions.Europe.Europe*
190,190,39803,Ciepłownia,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9967369437217712,STEM.STEM*
191,191,39994,Nagroda_Literacka_„Nike”,20220601,0.0,0.0,0.0,0.0,28.0,2.0,2.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.6859594583511353,Geography.Regions.Europe.Europe*
192,192,40189,Samarkanda,20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,Geography,0.9324633479118348,2,1,2.0,1,1,2,12,153,2,0,-1,Regions,0,0,1,0,0,0.9777238368988037,Geography.Regions.Asia.Asia*
193,193,40347,Edward_VIII_Windsor,20220601,0.0,0.0,16.0,16.0,20.0,7.0,1.0,0.0,Culture,0.8962613940238953,2,2,1.0,1,1,3,3,34,1,0,-1,Biography,0,1,0,0,0,0.9875783920288086,Culture.Biography.Biography*
194,194,40351,Elżbieta_II,20220601,32.0,1.0,55.0,101.0,121.0,80.0,14.0,7.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9637899398803711,Culture.Biography.Biography*
195,195,41812,Cegła,20220601,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,Geography,0.9553291201591492,8,3,2.6666666666666665,1,1,5,24,620,2,0,-1,Regions,0,0,1,0,0,0.7122421860694885,STEM.STEM*
196,196,42062,Michaił_Bułhakow,20220601,0.0,0.0,0.0,7.0,29.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9921941161155701,Culture.Biography.Biography*
197,197,42609,Mumbaj,20220601,0.0,0.0,0.0,3.0,9.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9814634323120117,Geography.Regions.Asia.South_Asia
198,198,43632,Husni_Mubarak,20220601,0.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,Geography,0.9591643214225768,12,9,1.3333333333333333,1,4,14,50,545,4,0,-1,Regions,0,0,1,0,0,0.9893575310707092,Geography.Regions.Africa.Northern_Africa
199,199,44071,Bitwa_pod_Batohem,20220601,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9381340146064758,History_and_Society.Military_and_warfare
200,200,44678,Andrij_Kurkow,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,1.0000100135803223,Culture.Biography.Biography*
201,201,44822,1949,20220601,0.0,1.0,2.0,8.0,86.0,2.0,1.0,0.0,-1,-1.0,1006,960,1.0479166666666666,200,438,1594,7743,79327,401,0,-1,-2,1,0,0,0,0,0.7931159734725952,Culture.Biography.Biography*
202,202,44826,1996,20220601,0.0,0.0,1.0,2.0,88.0,1.0,1.0,0.0,-1,-1.0,2351,2463,0.9545269995939912,499,1024,4003,16158,177372,905,0,-1,-2,1,0,0,0,0,0.8479777574539185,Culture.Biography.Biography*
203,203,44843,Bolesław_I_Chrobry,20220601,0.0,2.0,2.0,2.0,61.0,4.0,4.0,0.0,Geography,0.9790457487106324,122,194,0.6288659793814433,22,48,262,834,10453,45,0,-1,Regions,0,0,1,0,0,0.9808859825134277,Geography.Regions.Europe.Eastern_Europe
204,204,44886,NATO,20220601,0.0,0.0,2.0,14.0,113.0,6.0,2.0,0.0,History_and_Society,0.7981967926025391,64096,62897,1.0190629123805588,13327,27000,105285,788014,11480638,25930,0,-1,Military_and_warfare,0,0,0,1,0,0.9748311638832092,History_and_Society.Military_and_warfare
205,205,44895,Polska,20220601,0.0,0.0,1.0,5.0,86.0,6.0,6.0,0.0,Geography,0.9553291201591492,94,110,0.8545454545454545,16,35,164,711,9507,35,0,-1,Regions,0,0,1,0,0,0.8634016513824463,Geography.Regions.Europe.Eastern_Europe
206,206,44916,Związek_Socjalistycznych_Republik_Radzieckich,20220601,0.0,0.0,5.0,18.0,104.0,3.0,3.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9416641592979431,Geography.Regions.Europe.Eastern_Europe
207,207,44920,Śląsk,20220601,0.0,0.0,0.0,8.0,68.0,1.0,1.0,0.0,Geography,0.9960646033287048,13,27,0.4814814814814814,-1,4,34,84,701,4,0,-1,Regions,0,0,1,0,0,0.983095109462738,Geography.Regions.Europe.Eastern_Europe
208,208,45499,Ren_(pierwiastek),20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,0,-1,-2,1,0,0,0,0,0.9989450573921204,STEM.STEM*
